,zipcode,price_mean,id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,lat,long,m²_living,m²_lot,dormitory_type,age_build,footage,basement,renovation,level,condition_type,year,month,season
142,98001.0,281872.41782729805,302000375.0,2015-05-06,250000.0,3.0,2.0,1050.0,18304.0,1.0,0.0,0.0,4.0,7.0,1050.0,0.0,1953.0,0.0,47.3206,-122.269,97.545,1700.4415999999999,house,build <1955,Less than 100m²,no,no,Low,regular,2015.0,5.0,spring
145,98001.0,281872.41782729805,9543000945.0,2015-04-27,182500.0,3.0,2.0,1830.0,4744.0,2.0,0.0,0.0,3.0,7.0,1830.0,0.0,1997.0,0.0,47.2734,-122.248,170.007,440.7176,house,build > 1955,Less than 100m²,no,no,Low,regular,2015.0,4.0,spring
147,98001.0,281872.41782729805,5647900120.0,2014-06-13,250600.0,4.0,2.0,1930.0,8660.0,1.0,0.0,0.0,3.0,7.0,1120.0,810.0,1981.0,0.0,47.3261,-122.26,179.297,804.514,house,build > 1955,Less than 100m²,yes,no,Low,regular,2014.0,6.0,spring
150,98001.0,281872.41782729805,4031000260.0,2014-06-06,200000.0,2.0,1.0,1730.0,9610.0,1.0,0.0,0.0,3.0,7.0,1380.0,350.0,1962.0,0.0,47.2956,-122.285,160.71699999999998,892.769,apartament,build > 1955,Less than 100m²,yes,no,Low,regular,2014.0,6.0,spring
151,98001.0,281872.41782729805,7982600030.0,2014-08-12,219000.0,3.0,1.0,1200.0,12000.0,1.0,0.0,0.0,3.0,7.0,1200.0,0.0,1986.0,0.0,47.268,-122.245,111.47999999999999,1114.8,house,build > 1955,Less than 100m²,no,no,Low,regular,2014.0,8.0,summer
152,98001.0,281872.41782729805,2730000070.0,2014-08-14,225000.0,3.0,1.0,1120.0,10665.0,1.0,0.0,0.0,4.0,6.0,1120.0,0.0,1961.0,0.0,47.2886,-122.274,104.048,990.7785,house,build > 1955,Less than 100m²,no,no,Low,regular,2014.0,8.0,summer
154,98001.0,281872.41782729805,3353402400.0,2015-03-26,124500.0,2.0,1.0,840.0,6480.0,1.0,0.0,0.0,4.0,5.0,840.0,0.0,1954.0,0.0,47.264,-122.258,78.036,601.992,apartament,build <1955,Less than 100m²,no,no,Low,regular,2015.0,3.0,winter
156,98001.0,281872.41782729805,1311600030.0,2014-07-16,270000.0,4.0,1.0,1850.0,7350.0,1.0,0.0,0.0,3.0,7.0,1050.0,800.0,1965.0,0.0,47.3413,-122.277,171.86499999999998,682.8149999999999,house,build > 1955,Less than 100m²,yes,no,Low,regular,2014.0,7.0,summer
159,98001.0,281872.41782729805,3750603471.0,2015-03-27,239950.0,3.0,2.0,1560.0,4800.0,2.0,0.0,0.0,4.0,7.0,1560.0,0.0,1974.0,0.0,47.2653,-122.285,144.924,445.91999999999996,house,build > 1955,Less than 100m²,no,no,Low,regular,2015.0,3.0,winter
160,98001.0,281872.41782729805,1311900240.0,2014-12-30,226500.0,3.0,2.0,1560.0,7000.0,1.0,0.0,0.0,4.0,7.0,1560.0,0.0,1968.0,0.0,47.3355,-122.284,144.924,650.3,house,build > 1955,Less than 100m²,no,no,Low,regular,2014.0,12.0,fall
162,98001.0,281872.41782729805,8856004327.0,2014-05-09,248000.0,4.0,3.0,2163.0,5883.0,2.0,0.0,0.0,3.0,7.0,2163.0,0.0,2006.0,0.0,47.2734,-122.251,200.9427,546.5307,house,build > 1955,Less than 100m²,no,no,Low,regular,2014.0,5.0,spring
164,98001.0,281872.41782729805,7696610270.0,2014-12-29,238000.0,3.0,1.0,1360.0,7488.0,1.0,0.0,0.0,4.0,7.0,1050.0,310.0,1975.0,0.0,47.3314,-122.275,126.344,695.6351999999999,house,build > 1955,Less than 100m²,yes,no,Low,regular,2014.0,12.0,fall
165,98001.0,281872.41782729805,2616700560.0,2014-12-04,250000.0,3.0,2.0,1660.0,13085.0,1.0,0.0,0.0,3.0,7.0,1010.0,650.0,1985.0,0.0,47.3298,-122.277,154.214,1215.5964999999999,house,build > 1955,Less than 100m²,yes,no,Low,regular,2014.0,12.0,fall
166,98001.0,281872.41782729805,1311800560.0,2014-11-21,209000.0,3.0,1.0,1250.0,8084.0,1.0,0.0,0.0,4.0,7.0,1250.0,0.0,1967.0,0.0,47.3364,-122.276,116.125,751.0036,house,build > 1955,Less than 100m²,no,no,Low,regular,2014.0,11.0,fall
168,98001.0,281872.41782729805,3751601171.0,2014-10-07,229500.0,3.0,1.0,1810.0,14400.0,1.0,0.0,0.0,4.0,7.0,1810.0,0.0,1954.0,0.0,47.2887,-122.269,168.149,1337.76,house,build <1955,Less than 100m²,no,no,Low,regular,2014.0,10.0,fall
170,98001.0,281872.41782729805,3750605247.0,2014-08-04,255000.0,3.0,1.0,1710.0,12000.0,1.0,0.0,0.0,4.0,7.0,1710.0,0.0,1972.0,0.0,47.2616,-122.281,158.85899999999998,1114.8,house,build > 1955,Less than 100m²,no,no,Low,regular,2014.0,8.0,summer
171,98001.0,281872.41782729805,1460900030.0,2014-09-26,280000.0,4.0,2.0,2400.0,4596.0,2.0,0.0,0.0,3.0,8.0,2400.0,0.0,2004.0,0.0,47.3358,-122.265,222.95999999999998,426.9684,house,build > 1955,Less than 100m²,no,no,Low,regular,2014.0,9.0,summer
173,98001.0,281872.41782729805,8001100030.0,2015-01-02,256000.0,3.0,2.0,1570.0,5113.0,1.0,0.0,0.0,3.0,7.0,1090.0,480.0,1996.0,0.0,47.3327,-122.29,145.853,474.9977,house,build > 1955,Less than 100m²,yes,no,Low,regular,2015.0,1.0,winter
174,98001.0,281872.41782729805,7905400160.0,2015-02-11,246900.0,3.0,1.0,1370.0,9800.0,1.0,0.0,0.0,5.0,7.0,1370.0,0.0,1968.0,0.0,47.3068,-122.27,127.273,910.42,house,build > 1955,Less than 100m²,no,no,Low,good,2015.0,2.0,winter
175,98001.0,281872.41782729805,3750600566.0,2014-12-15,199950.0,2.0,1.0,870.0,18537.0,1.0,0.0,0.0,4.0,6.0,870.0,0.0,1946.0,0.0,47.275,-122.278,80.823,1722.0873,apartament,build <1955,Less than 100m²,no,no,Low,regular,2014.0,12.0,fall
176,98001.0,281872.41782729805,5530000030.0,2015-01-26,233000.0,4.0,2.0,2130.0,9579.0,1.0,0.0,0.0,4.0,7.0,1250.0,880.0,1968.0,0.0,47.3069,-122.271,197.87699999999998,889.8891,house,build > 1955,Less than 100m²,yes,no,Low,regular,2015.0,1.0,winter
179,98001.0,281872.41782729805,2730000270.0,2015-02-12,178500.0,3.0,1.0,900.0,10511.0,1.0,0.0,0.0,4.0,6.0,900.0,0.0,1961.0,0.0,47.2883,-122.272,83.61,976.4719,house,build > 1955,Less than 100m²,no,no,Low,regular,2015.0,2.0,winter
180,98001.0,281872.41782729805,9262800002.0,2014-07-08,232000.0,3.0,1.0,1460.0,15000.0,1.0,0.0,0.0,3.0,7.0,1460.0,0.0,1966.0,0.0,47.3182,-122.271,135.634,1393.5,house,build > 1955,Less than 100m²,no,no,Low,regular,2014.0,7.0,summer
181,98001.0,281872.41782729805,3329530030.0,2015-03-04,271920.0,3.0,2.0,1410.0,10248.0,1.0,0.0,0.0,3.0,7.0,1410.0,0.0,1985.0,0.0,47.3315,-122.265,130.989,952.0391999999999,house,build > 1955,Less than 100m²,no,no,Low,regular,2015.0,3.0,winter
182,98001.0,281872.41782729805,7696610240.0,2014-12-10,257000.0,4.0,1.0,1400.0,8500.0,2.0,0.0,0.0,3.0,7.0,1400.0,0.0,1975.0,0.0,47.3314,-122.275,130.06,789.65,house,build > 1955,Less than 100m²,no,no,Low,regular,2014.0,12.0,fall
183,98001.0,281872.41782729805,304100070.0,2014-11-18,210000.0,4.0,2.0,1500.0,5393.0,2.0,0.0,0.0,3.0,7.0,1500.0,0.0,1999.0,0.0,47.3378,-122.263,139.35,501.0097,house,build > 1955,Less than 100m²,no,no,Low,regular,2014.0,11.0,fall
184,98001.0,281872.41782729805,1311000270.0,2015-04-16,247000.0,5.0,2.0,1590.0,9350.0,1.0,0.0,0.0,5.0,7.0,1060.0,530.0,1962.0,0.0,47.3398,-122.286,147.71099999999998,868.615,house,build > 1955,Less than 100m²,yes,no,Low,good,2015.0,4.0,spring
185,98001.0,281872.41782729805,4031000520.0,2014-11-25,227000.0,1.0,2.0,1150.0,9812.0,1.0,0.0,0.0,4.0,7.0,1150.0,0.0,1962.0,0.0,47.2951,-122.284,106.835,911.5348,studio,build > 1955,Less than 100m²,no,no,Low,regular,2014.0,11.0,fall
186,98001.0,281872.41782729805,8856004582.0,2014-07-17,198000.0,3.0,1.0,1300.0,6318.0,1.0,0.0,0.0,3.0,7.0,1300.0,0.0,1980.0,0.0,47.2752,-122.251,120.77,586.9422,house,build > 1955,Less than 100m²,no,no,Low,regular,2014.0,7.0,summer
187,98001.0,281872.41782729805,8856001090.0,2015-01-30,185900.0,3.0,1.0,940.0,10890.0,1.0,0.0,0.0,4.0,5.0,940.0,0.0,1909.0,0.0,47.2763,-122.257,87.326,1011.6809999999999,house,build <1955,Less than 100m²,no,no,Low,regular,2015.0,1.0,winter
188,98001.0,281872.41782729805,1311400350.0,2014-10-09,235000.0,4.0,1.0,2070.0,7245.0,1.0,0.0,0.0,4.0,7.0,1060.0,1010.0,1964.0,0.0,47.3417,-122.281,192.303,673.0604999999999,house,build > 1955,Less than 100m²,yes,no,Low,regular,2014.0,10.0,fall
189,98001.0,281872.41782729805,7895500550.0,2015-03-19,190848.0,4.0,1.0,1370.0,7904.0,1.0,0.0,0.0,3.0,7.0,900.0,470.0,1970.0,0.0,47.3344,-122.28,127.273,734.2816,house,build > 1955,Less than 100m²,yes,no,Low,regular,2015.0,3.0,winter
191,98001.0,281872.41782729805,3750603492.0,2014-07-15,185000.0,3.0,1.0,1510.0,17040.0,1.0,0.0,0.0,4.0,6.0,1510.0,0.0,1975.0,0.0,47.2649,-122.285,140.279,1583.0159999999998,house,build > 1955,Less than 100m²,no,no,Low,regular,2014.0,7.0,summer
192,98001.0,281872.41782729805,3353400120.0,2014-07-01,174000.0,2.0,1.0,900.0,13531.0,1.0,0.0,0.0,3.0,6.0,900.0,0.0,1979.0,0.0,47.2616,-122.251,83.61,1257.0299,apartament,build > 1955,Less than 100m²,no,no,Low,regular,2014.0,7.0,summer
193,98001.0,281872.41782729805,302000065.0,2015-01-29,184000.0,3.0,1.0,970.0,14850.0,1.0,0.0,0.0,3.0,7.0,970.0,0.0,1968.0,0.0,47.3251,-122.268,90.113,1379.565,house,build > 1955,Less than 100m²,no,no,Low,regular,2015.0,1.0,winter
195,98001.0,281872.41782729805,3751600146.0,2014-10-23,166000.0,1.0,1.0,1120.0,17332.0,1.0,0.0,0.0,3.0,7.0,1120.0,0.0,1988.0,0.0,47.2972,-122.267,104.048,1610.1427999999999,studio,build > 1955,Less than 100m²,no,no,Low,regular,2014.0,10.0,fall
196,98001.0,281872.41782729805,3751604895.0,2014-06-05,165000.0,3.0,1.0,1150.0,19200.0,1.0,0.0,0.0,4.0,5.0,1150.0,0.0,1908.0,0.0,47.2756,-122.27,106.835,1783.6799999999998,house,build <1955,Less than 100m²,no,no,Low,regular,2014.0,6.0,spring
197,98001.0,281872.41782729805,4014400237.0,2014-05-23,132500.0,3.0,1.0,1080.0,10500.0,1.0,0.0,0.0,3.0,7.0,1080.0,0.0,1967.0,0.0,47.32,-122.278,100.332,975.4499999999999,house,build > 1955,Less than 100m²,no,no,Low,regular,2014.0,5.0,spring
199,98001.0,281872.41782729805,7905400040.0,2014-07-11,206000.0,3.0,1.0,1140.0,9800.0,1.0,0.0,0.0,4.0,7.0,1140.0,0.0,1968.0,0.0,47.3063,-122.27,105.90599999999999,910.42,house,build > 1955,Less than 100m²,no,no,Low,regular,2014.0,7.0,summer
203,98001.0,281872.41782729805,3750605674.0,2014-09-17,270000.0,3.0,2.0,1808.0,19200.0,1.0,0.0,0.0,3.0,8.0,1808.0,0.0,2005.0,0.0,47.2598,-122.281,167.9632,1783.6799999999998,house,build > 1955,Less than 100m²,no,no,Low,regular,2014.0,9.0,summer
204,98001.0,281872.41782729805,9265400210.0,2014-09-22,227000.0,3.0,1.0,1510.0,9837.0,2.0,0.0,0.0,3.0,7.0,1510.0,0.0,1989.0,0.0,47.2576,-122.255,140.279,913.8573,house,build > 1955,Less than 100m²,no,no,Low,regular,2014.0,9.0,summer
206,98001.0,281872.41782729805,3599600150.0,2014-09-04,201000.0,3.0,1.0,1220.0,22443.0,1.0,0.0,0.0,4.0,7.0,1220.0,0.0,1972.0,0.0,47.2633,-122.245,113.338,2084.9547,house,build > 1955,Less than 100m²,no,no,Low,regular,2014.0,9.0,summer
208,98001.0,281872.41782729805,5515600087.0,2014-12-09,215000.0,3.0,1.0,1100.0,33600.0,1.0,0.0,0.0,3.0,7.0,1100.0,0.0,1967.0,0.0,47.3185,-122.29,102.19,3121.44,house,build > 1955,Less than 100m²,no,no,Low,regular,2014.0,12.0,fall
209,98001.0,281872.41782729805,2482500040.0,2014-07-17,199900.0,5.0,1.0,1798.0,11232.0,1.0,0.0,0.0,3.0,7.0,1798.0,0.0,1967.0,0.0,47.3266,-122.291,167.0342,1043.4528,house,build > 1955,Less than 100m²,no,no,Low,regular,2014.0,7.0,summer
210,98001.0,281872.41782729805,1021049057.0,2014-10-08,207000.0,3.0,1.0,1980.0,18730.0,1.0,0.0,0.0,4.0,7.0,1280.0,700.0,1943.0,0.0,47.3221,-122.282,183.94199999999998,1740.0169999999998,house,build <1955,Less than 100m²,yes,no,Low,regular,2014.0,10.0,fall
212,98001.0,281872.41782729805,3751606606.0,2014-07-17,262500.0,3.0,1.0,2259.0,26831.0,1.0,0.0,3.0,5.0,7.0,1491.0,768.0,1908.0,0.0,47.2741,-122.266,209.8611,2492.5998999999997,house,build <1955,Less than 100m²,yes,no,Low,good,2014.0,7.0,summer
216,98001.0,281872.41782729805,3329520410.0,2014-05-05,245000.0,3.0,1.0,1920.0,9306.0,1.0,0.0,0.0,3.0,7.0,1000.0,920.0,1984.0,0.0,47.3319,-122.267,178.368,864.5274,house,build > 1955,Less than 100m²,yes,no,Low,regular,2014.0,5.0,spring
217,98001.0,281872.41782729805,4013800206.0,2014-08-28,199000.0,4.0,1.0,1220.0,11730.0,1.0,0.0,0.0,4.0,7.0,1220.0,0.0,1960.0,0.0,47.3229,-122.283,113.338,1089.7169999999999,house,build > 1955,Less than 100m²,no,no,Low,regular,2014.0,8.0,summer
218,98001.0,281872.41782729805,2460600040.0,2014-06-16,175000.0,3.0,1.0,1220.0,7300.0,1.0,0.0,0.0,3.0,7.0,1220.0,0.0,1973.0,0.0,47.3341,-122.279,113.338,678.17,house,build > 1955,Less than 100m²,no,no,Low,regular,2014.0,6.0,spring
219,98001.0,281872.41782729805,9543000205.0,2015-04-13,139950.0,0.0,0.0,844.0,4269.0,1.0,0.0,0.0,4.0,7.0,844.0,0.0,1913.0,0.0,47.2781,-122.25,78.4076,396.5901,house,build <1955,Less than 100m²,no,no,Low,regular,2015.0,4.0,spring
220,98001.0,281872.41782729805,2154900330.0,2014-08-27,234000.0,4.0,2.0,1820.0,8217.0,1.0,0.0,0.0,3.0,7.0,1120.0,700.0,1987.0,0.0,47.263,-122.242,169.078,763.3593,house,build > 1955,Less than 100m²,yes,no,Low,regular,2014.0,8.0,summer
221,98001.0,281872.41782729805,8159610150.0,2014-11-17,234950.0,3.0,2.0,1510.0,9153.0,1.0,0.0,0.0,4.0,7.0,1510.0,0.0,1974.0,0.0,47.3412,-122.273,140.279,850.3136999999999,house,build > 1955,Less than 100m²,no,no,Low,regular,2014.0,11.0,fall
222,98001.0,281872.41782729805,3353402390.0,2015-05-01,171500.0,3.0,1.0,1150.0,6480.0,1.0,0.0,0.0,4.0,5.0,1150.0,0.0,1946.0,0.0,47.2642,-122.258,106.835,601.992,house,build <1955,Less than 100m²,no,no,Low,regular,2015.0,5.0,spring
223,98001.0,281872.41782729805,8001210120.0,2014-09-16,234500.0,4.0,2.0,1960.0,7875.0,1.0,0.0,0.0,3.0,7.0,1220.0,740.0,1978.0,0.0,47.3427,-122.274,182.084,731.5875,house,build > 1955,Less than 100m²,yes,no,Low,regular,2014.0,9.0,summer
224,98001.0,281872.41782729805,3422049158.0,2014-07-11,246000.0,3.0,1.0,1440.0,11325.0,1.0,0.0,0.0,4.0,8.0,1440.0,0.0,1966.0,0.0,47.3503,-122.279,133.77599999999998,1052.0925,house,build > 1955,Less than 100m²,no,no,Low,regular,2014.0,7.0,summer
225,98001.0,281872.41782729805,3329500730.0,2014-11-11,220000.0,3.0,1.0,1290.0,8250.0,1.0,0.0,0.0,3.0,7.0,1290.0,0.0,1983.0,0.0,47.3353,-122.27,119.841,766.425,house,build > 1955,Less than 100m²,no,no,Low,regular,2014.0,11.0,fall
226,98001.0,281872.41782729805,6143600555.0,2014-06-09,229950.0,4.0,1.0,1300.0,21000.0,1.0,0.0,0.0,4.0,7.0,1300.0,0.0,1969.0,0.0,47.3067,-122.285,120.77,1950.8999999999999,house,build > 1955,Less than 100m²,no,no,Low,regular,2014.0,6.0,spring
228,98001.0,281872.41782729805,3750603685.0,2014-07-23,250000.0,3.0,1.0,2030.0,14400.0,1.0,0.0,0.0,4.0,7.0,1310.0,720.0,1969.0,0.0,47.2639,-122.285,188.587,1337.76,house,build > 1955,Less than 100m²,yes,no,Low,regular,2014.0,7.0,summer
231,98001.0,281872.41782729805,1311800220.0,2015-02-18,234950.0,4.0,2.0,1450.0,7560.0,1.0,0.0,0.0,3.0,7.0,1450.0,0.0,1967.0,0.0,47.3375,-122.276,134.70499999999998,702.324,house,build > 1955,Less than 100m²,no,no,Low,regular,2015.0,2.0,winter
234,98001.0,281872.41782729805,6306100190.0,2014-05-21,220000.0,4.0,2.0,2160.0,8005.0,2.0,0.0,0.0,3.0,7.0,2160.0,0.0,1993.0,0.0,47.2668,-122.231,200.664,743.6645,house,build > 1955,Less than 100m²,no,no,Low,regular,2014.0,5.0,spring
238,98001.0,281872.41782729805,3353400840.0,2014-12-02,230000.0,6.0,1.0,2140.0,36509.0,1.0,0.0,0.0,4.0,8.0,2140.0,0.0,1903.0,1979.0,47.2668,-122.252,198.80599999999998,3391.6861,house,build <1955,Less than 100m²,no,yes,Low,regular,2014.0,12.0,fall
240,98001.0,281872.41782729805,5412100920.0,2014-12-03,250000.0,4.0,2.0,1830.0,6643.0,2.0,0.0,0.0,3.0,8.0,1830.0,0.0,2001.0,0.0,47.2601,-122.286,170.007,617.1347,house,build > 1955,Less than 100m²,no,no,Low,regular,2014.0,12.0,fall
241,98001.0,281872.41782729805,3876500290.0,2015-03-05,175000.0,3.0,1.0,1070.0,6164.0,1.0,0.0,0.0,3.0,7.0,1070.0,0.0,1967.0,0.0,47.3377,-122.291,99.40299999999999,572.6356,house,build > 1955,Less than 100m²,no,no,Low,regular,2015.0,3.0,winter
244,98001.0,281872.41782729805,8856000545.0,2014-05-07,100000.0,2.0,1.0,910.0,22000.0,1.0,0.0,0.0,3.0,6.0,910.0,0.0,1956.0,0.0,47.2777,-122.252,84.539,2043.8,apartament,build > 1955,Less than 100m²,no,no,Low,regular,2014.0,5.0,spring
245,98001.0,281872.41782729805,1311800130.0,2015-01-23,162500.0,3.0,1.0,1390.0,7417.0,1.0,0.0,0.0,3.0,7.0,1390.0,0.0,1967.0,0.0,47.3369,-122.275,129.131,689.0393,house,build > 1955,Less than 100m²,no,no,Low,regular,2015.0,1.0,winter
246,98001.0,281872.41782729805,3751602249.0,2015-03-05,205000.0,4.0,1.0,1340.0,7920.0,1.0,0.0,0.0,4.0,7.0,1340.0,0.0,1970.0,0.0,47.2845,-122.267,124.48599999999999,735.7679999999999,house,build > 1955,Less than 100m²,no,no,Low,regular,2015.0,3.0,winter
248,98001.0,281872.41782729805,3750604417.0,2014-05-26,172500.0,3.0,1.0,1140.0,8800.0,1.0,0.0,0.0,3.0,7.0,1140.0,0.0,1972.0,0.0,47.2629,-122.275,105.90599999999999,817.52,house,build > 1955,Less than 100m²,no,no,Low,regular,2014.0,5.0,spring
249,98001.0,281872.41782729805,6084600420.0,2014-09-05,245000.0,4.0,2.0,2190.0,9113.0,2.0,0.0,0.0,3.0,7.0,2190.0,0.0,1986.0,0.0,47.3241,-122.275,203.451,846.5976999999999,house,build > 1955,Less than 100m²,no,no,Low,regular,2014.0,9.0,summer
250,98001.0,281872.41782729805,7696630170.0,2014-06-05,276000.0,4.0,2.0,2068.0,7242.0,2.0,0.0,0.0,4.0,7.0,2068.0,0.0,1976.0,0.0,47.3318,-122.281,192.1172,672.7818,house,build > 1955,Less than 100m²,no,no,Low,regular,2014.0,6.0,spring
251,98001.0,281872.41782729805,3751600635.0,2014-11-10,264500.0,3.0,1.0,1580.0,14040.0,1.0,0.0,0.0,3.0,7.0,1050.0,530.0,1980.0,0.0,47.2932,-122.267,146.78199999999998,1304.316,house,build > 1955,Less than 100m²,yes,no,Low,regular,2014.0,11.0,fall
252,98001.0,281872.41782729805,3356403304.0,2014-10-16,154000.0,3.0,3.0,1530.0,9997.0,1.0,0.0,0.0,3.0,6.0,1020.0,510.0,1992.0,0.0,47.2861,-122.252,142.137,928.7212999999999,house,build > 1955,Less than 100m²,yes,no,Low,regular,2014.0,10.0,fall
253,98001.0,281872.41782729805,3356403140.0,2014-10-10,225000.0,3.0,1.0,1080.0,16000.0,1.0,0.0,0.0,3.0,6.0,1080.0,0.0,1952.0,0.0,47.2873,-122.251,100.332,1486.3999999999999,house,build <1955,Less than 100m²,no,no,Low,regular,2014.0,10.0,fall
254,98001.0,281872.41782729805,321049193.0,2014-10-17,215000.0,3.0,2.0,1760.0,9282.0,1.0,0.0,0.0,5.0,7.0,1100.0,660.0,1947.0,0.0,47.3413,-122.29,163.504,862.2977999999999,house,build <1955,Less than 100m²,yes,no,Low,good,2014.0,10.0,fall
257,98001.0,281872.41782729805,9265410010.0,2015-02-03,212000.0,3.0,1.0,1470.0,8350.0,1.0,0.0,0.0,3.0,7.0,1470.0,0.0,1990.0,0.0,47.2587,-122.253,136.563,775.7149999999999,house,build > 1955,Less than 100m²,no,no,Low,regular,2015.0,2.0,winter
258,98001.0,281872.41782729805,2895550050.0,2015-05-07,280000.0,3.0,2.0,1550.0,4486.0,2.0,0.0,0.0,3.0,7.0,1550.0,0.0,2000.0,0.0,47.3299,-122.269,143.995,416.7494,house,build > 1955,Less than 100m²,no,no,Low,regular,2015.0,5.0,spring
259,98001.0,281872.41782729805,8001450170.0,2014-08-04,274950.0,3.0,1.0,1840.0,16679.0,1.0,0.0,0.0,3.0,8.0,1840.0,0.0,1989.0,0.0,47.3207,-122.275,170.936,1549.4791,house,build > 1955,Less than 100m²,no,no,Low,regular,2014.0,8.0,summer
260,98001.0,281872.41782729805,2895550280.0,2014-05-07,280000.0,3.0,2.0,1600.0,4271.0,2.0,0.0,0.0,3.0,7.0,1600.0,0.0,2000.0,0.0,47.3303,-122.269,148.64,396.7759,house,build > 1955,Less than 100m²,no,no,Low,regular,2014.0,5.0,spring
263,98001.0,281872.41782729805,3751600430.0,2014-12-26,250000.0,3.0,1.0,1780.0,35233.0,1.0,0.0,0.0,4.0,8.0,1420.0,360.0,1979.0,0.0,47.2949,-122.269,165.362,3273.1457,house,build > 1955,Less than 100m²,yes,no,Low,regular,2014.0,12.0,fall
264,98001.0,281872.41782729805,2895550190.0,2014-08-08,245000.0,4.0,2.0,1700.0,4268.0,2.0,0.0,0.0,3.0,7.0,1700.0,0.0,2000.0,0.0,47.3303,-122.268,157.93,396.49719999999996,house,build > 1955,Less than 100m²,no,no,Low,regular,2014.0,8.0,summer
265,98001.0,281872.41782729805,9543000896.0,2014-08-25,237000.0,3.0,1.0,1800.0,9216.0,1.0,0.0,0.0,4.0,7.0,1800.0,0.0,1950.0,0.0,47.2739,-122.249,167.22,856.1664,house,build <1955,Less than 100m²,no,no,Low,regular,2014.0,8.0,summer
266,98001.0,281872.41782729805,6306100080.0,2014-09-09,234950.0,3.0,2.0,1430.0,10850.0,1.0,0.0,0.0,3.0,7.0,1430.0,0.0,1994.0,0.0,47.2671,-122.233,132.847,1007.9649999999999,house,build > 1955,Less than 100m²,no,no,Low,regular,2014.0,9.0,summer
267,98001.0,281872.41782729805,5530000050.0,2014-10-27,278000.0,3.0,1.0,2710.0,9088.0,1.0,0.0,0.0,4.0,7.0,2060.0,650.0,1965.0,0.0,47.3073,-122.272,251.759,844.2751999999999,house,build > 1955,Less than 100m²,yes,no,Low,regular,2014.0,10.0,fall
268,98001.0,281872.41782729805,1311200380.0,2014-08-27,210000.0,3.0,1.0,1730.0,7210.0,1.0,0.0,0.0,3.0,7.0,1430.0,300.0,1963.0,0.0,47.3404,-122.28,160.71699999999998,669.809,house,build > 1955,Less than 100m²,yes,no,Low,regular,2014.0,8.0,summer
269,98001.0,281872.41782729805,4031000250.0,2014-06-26,150000.0,3.0,1.0,1310.0,9612.0,1.0,0.0,0.0,3.0,7.0,960.0,350.0,1962.0,0.0,47.2958,-122.285,121.699,892.9548,house,build > 1955,Less than 100m²,yes,no,Low,regular,2014.0,6.0,spring
270,98001.0,281872.41782729805,3354400545.0,2014-07-15,190000.0,4.0,2.0,1840.0,13493.0,2.0,0.0,0.0,3.0,7.0,1840.0,0.0,1994.0,0.0,47.2649,-122.242,170.936,1253.4996999999998,house,build > 1955,Less than 100m²,no,no,Low,regular,2014.0,7.0,summer
271,98001.0,281872.41782729805,7696500280.0,2014-10-27,182500.0,3.0,1.0,910.0,7194.0,1.0,0.0,0.0,4.0,7.0,910.0,0.0,1971.0,0.0,47.3337,-122.275,84.539,668.3226,house,build > 1955,Less than 100m²,no,no,Low,regular,2014.0,10.0,fall
273,98001.0,281872.41782729805,7696630080.0,2014-05-06,197000.0,3.0,1.0,1690.0,7735.0,1.0,0.0,0.0,4.0,7.0,1060.0,630.0,1976.0,0.0,47.3324,-122.28,157.001,718.5815,house,build > 1955,Less than 100m²,yes,no,Low,regular,2014.0,5.0,spring
276,98001.0,281872.41782729805,2817850290.0,2014-12-01,258000.0,3.0,2.0,1790.0,7879.0,1.0,0.0,0.0,3.0,7.0,1790.0,0.0,1998.0,0.0,47.2634,-122.289,166.291,731.9590999999999,house,build > 1955,Less than 100m²,no,no,Low,regular,2014.0,12.0,fall
277,98001.0,281872.41782729805,4031000460.0,2014-06-10,199500.0,3.0,1.0,920.0,9812.0,1.0,0.0,0.0,4.0,7.0,920.0,0.0,1962.0,0.0,47.2958,-122.284,85.468,911.5348,house,build > 1955,Less than 100m²,no,no,Low,regular,2014.0,6.0,spring
278,98001.0,281872.41782729805,3750606890.0,2014-06-26,220000.0,3.0,1.0,1660.0,15600.0,2.0,0.0,0.0,3.0,7.0,1660.0,0.0,1981.0,0.0,47.2589,-122.279,154.214,1449.24,house,build > 1955,Less than 100m²,no,no,Low,regular,2014.0,6.0,spring
279,98001.0,281872.41782729805,3356402232.0,2014-09-24,179900.0,3.0,1.0,1230.0,12000.0,1.0,0.0,0.0,3.0,6.0,1230.0,0.0,1970.0,0.0,47.2878,-122.251,114.267,1114.8,house,build > 1955,Less than 100m²,no,no,Low,regular,2014.0,9.0,summer
280,98001.0,281872.41782729805,3751606514.0,2014-06-26,270000.0,2.0,1.0,1780.0,81021.0,1.0,0.0,3.0,4.0,9.0,1780.0,0.0,1954.0,0.0,47.2712,-122.265,165.362,7526.8508999999995,apartament,build <1955,Less than 100m²,no,no,Low,regular,2014.0,6.0,spring
283,98001.0,281872.41782729805,1521049156.0,2014-10-10,255000.0,3.0,2.0,1900.0,16117.0,1.0,0.0,0.0,4.0,7.0,1900.0,0.0,1958.0,0.0,47.3144,-122.278,176.51,1497.2693,house,build > 1955,Less than 100m²,no,no,Low,regular,2014.0,10.0,fall
